obs,gaminvLL,gaminvUL
3572,3455.78493,3691.126843
3573,3456.76853,3692.14324
3574,3457.752133,3693.159635
3575,3458.735738,3694.176028
3576,3459.719345,3695.192419
3577,3460.702954,3696.208807
3578,3461.686566,3697.225193
3579,3462.67018,3698.241577
3580,3463.653796,3699.257958
3581,3464.637415,3700.274337
3582,3465.621036,3701.290714
3583,3466.604659,3702.307089
3584,3467.588285,3703.323461
3585,3468.571912,3704.339831
3586,3469.555542,3705.356199
3587,3470.539175,3706.372564
3588,3471.522809,3707.388927
3589,3472.506446,3708.405288
3590,3473.490085,3709.421647
3591,3474.473727,3710.438003
3592,3475.45737,3711.454357
3593,3476.441016,3712.470709
3594,3477.424664,3713.487059
3595,3478.408315,3714.503406
3596,3479.391968,3715.519751
3597,3480.375623,3716.536093
3598,3481.35928,3717.552434
3599,3482.34294,3718.568772
3600,3483.326602,3719.585108
3601,3484.310266,3720.601441
3602,3485.293932,3721.617773
3603,3486.277601,3722.634102
3604,3487.261272,3723.650429
3605,3488.244945,3724.666753
3606,3489.228621,3725.683075
3607,3490.212298,3726.699395
3608,3491.195978,3727.715713
3609,3492.179661,3728.732029
3610,3493.163345,3729.748342
3611,3494.147032,3730.764653
3612,3495.130721,3731.780961
3613,3496.114412,3732.797268
3614,3497.098106,3733.813572
3615,3498.081802,3734.829874
3616,3499.0655,3735.846174
3617,3500.0492,3736.862471
3618,3501.032903,3737.878766
3619,3502.016608,3738.895059
3620,3503.000315,3739.91135
3621,3503.984024,3740.927638
3622,3504.967736,3741.943925
3623,3505.95145,3742.960208
3624,3506.935166,3743.97649
3625,3507.918884,3744.99277
3626,3508.902605,3746.009047
3627,3509.886327,3747.025322
3628,3510.870052,3748.041594
3629,3511.85378,3749.057865
3630,3512.837509,3750.074133
3631,3513.821241,3751.090399
3632,3514.804975,3752.106663
3633,3515.788711,3753.122924
3634,3516.77245,3754.139184
3635,3517.756191,3755.155441
3636,3518.739934,3756.171695
3637,3519.723679,3757.187948
3638,3520.707426,3758.204198
3639,3521.691176,3759.220446
3640,3522.674928,3760.236692
3641,3523.658682,3761.252936
3642,3524.642438,3762.269177
3643,3525.626197,3763.285416
3644,3526.609958,3764.301653
3645,3527.593721,3765.317888
3646,3528.577486,3766.334121
3647,3529.561254,3767.350351
3648,3530.545024,3768.366579
3649,3531.528795,3769.382805
3650,3532.51257,3770.399028
3651,3533.496346,3771.41525
3652,3534.480125,3772.431469
3653,3535.463906,3773.447686
3654,3536.447689,3774.463901
3655,3537.431474,3775.480113
3656,3538.415262,3776.496323
3657,3539.399051,3777.512531
3658,3540.382843,3778.528737
3659,3541.366637,3779.544941
3660,3542.350434,3780.561142
3661,3543.334232,3781.577341
3662,3544.318033,3782.593538
3663,3545.301836,3783.609733
3664,3546.285641,3784.625926
3665,3547.269449,3785.642116
3666,3548.253259,3786.658304
3667,3549.23707,3787.67449
3668,3550.220884,3788.690674
3669,3551.204701,3789.706856
3670,3552.188519,3790.723035
3671,3553.17234,3791.739212
3672,3554.156163,3792.755387
3673,3555.139988,3793.77156
3674,3556.123815,3794.78773
3675,3557.107645,3795.803899
3676,3558.091476,3796.820065
3677,3559.07531,3797.836229
3678,3560.059146,3798.85239
3679,3561.042985,3799.86855
3680,3562.026825,3800.884707
3681,3563.010668,3801.900862
3682,3563.994513,3802.917015
3683,3564.97836,3803.933166
3684,3565.962209,3804.949315
3685,3566.94606,3805.965461
3686,3567.929914,3806.981605
3687,3568.91377,3807.997747
3688,3569.897628,3809.013887
3689,3570.881488,3810.030025
3690,3571.865351,3811.04616
3691,3572.849215,3812.062293
3692,3573.833082,3813.078424
3693,3574.816951,3814.094553
3694,3575.800822,3815.11068
3695,3576.784695,3816.126804
3696,3577.768571,3817.142927
3697,3578.752448,3818.159047
3698,3579.736328,3819.175165
3699,3580.72021,3820.191281
3700,3581.704095,3821.207394
3701,3582.687981,3822.223506
3702,3583.67187,3823.239615
3703,3584.65576,3824.255722
3704,3585.639653,3825.271827
3705,3586.623548,3826.28793
3706,3587.607446,3827.30403
3707,3588.591345,3828.320129
3708,3589.575247,3829.336225
3709,3590.559151,3830.352319
3710,3591.543056,3831.368411
3711,3592.526965,3832.384501
3712,3593.510875,3833.400588
3713,3594.494787,3834.416673
3714,3595.478702,3835.432757
3715,3596.462619,3836.448838
3716,3597.446538,3837.464917
3717,3598.430459,3838.480993
3718,3599.414382,3839.497068
3719,3600.398308,3840.51314
3720,3601.382235,3841.529211
3721,3602.366165,3842.545279
3722,3603.350097,3843.561345
3723,3604.334031,3844.577408
3724,3605.317967,3845.59347
3725,3606.301906,3846.609529
3726,3607.285846,3847.625587
3727,3608.269789,3848.641642
3728,3609.253734,3849.657695
3729,3610.237681,3850.673746
3730,3611.22163,3851.689794
3731,3612.205581,3852.705841
3732,3613.189535,3853.721885
3733,3614.17349,3854.737928
3734,3615.157448,3855.753968
3735,3616.141408,3856.770006
3736,3617.12537,3857.786041
3737,3618.109334,3858.802075
3738,3619.093301,3859.818107
3739,3620.077269,3860.834136
3740,3621.06124,3861.850163
3741,3622.045213,3862.866188
3742,3623.029188,3863.882211
3743,3624.013165,3864.898232
3744,3624.997144,3865.914251
3745,3625.981125,3866.930267
3746,3626.965109,3867.946281
3747,3627.949094,3868.962294
3748,3628.933082,3869.978304
3749,3629.917072,3870.994312
3750,3630.901064,3872.010318
3751,3631.885058,3873.026321
3752,3632.869055,3874.042323
3753,3633.853053,3875.058322
3754,3634.837054,3876.07432
3755,3635.821056,3877.090315
3756,3636.805061,3878.106308
3757,3637.789068,3879.122299
3758,3638.773077,3880.138288
3759,3639.757089,3881.154274
3760,3640.741102,3882.170259
3761,3641.725117,3883.186241
3762,3642.709135,3884.202222
3763,3643.693155,3885.2182
3764,3644.677176,3886.234176
3765,3645.6612,3887.25015
3766,3646.645227,3888.266121
3767,3647.629255,3889.282091
3768,3648.613285,3890.298059
3769,3649.597318,3891.314024
3770,3650.581352,3892.329988
3771,3651.565389,3893.345949
3772,3652.549428,3894.361908
3773,3653.533469,3895.377865
3774,3654.517512,3896.39382
3775,3655.501557,3897.409772
3776,3656.485604,3898.425723
3777,3657.469653,3899.441672
3778,3658.453705,3900.457618
3779,3659.437758,3901.473562
3780,3660.421814,3902.489505
3781,3661.405872,3903.505445
3782,3662.389932,3904.521383
3783,3663.373994,3905.537319
3784,3664.358058,3906.553252
3785,3665.342124,3907.569184
3786,3666.326193,3908.585114
3787,3667.310263,3909.601041
3788,3668.294336,3910.616966
3789,3669.27841,3911.63289
3790,3670.262487,3912.648811
3791,3671.246566,3913.66473
3792,3672.230647,3914.680647
3793,3673.21473,3915.696562
3794,3674.198815,3916.712474
3795,3675.182902,3917.728385
3796,3676.166992,3918.744294
3797,3677.151083,3919.7602
3798,3678.135177,3920.776105
3799,3679.119272,3921.792007
3800,3680.10337,3922.807907
3801,3681.08747,3923.823805
3802,3682.071572,3924.839701
3803,3683.055676,3925.855595
3804,3684.039782,3926.871487
3805,3685.02389,3927.887377
3806,3686.008,3928.903264
3807,3686.992113,3929.91915
3808,3687.976227,3930.935033
3809,3688.960344,3931.950915
3810,3689.944462,3932.966794
3811,3690.928583,3933.982671
3812,3691.912706,3934.998546
3813,3692.89683,3936.01442
3814,3693.880957,3937.030291
3815,3694.865086,3938.046159
3816,3695.849218,3939.062026
3817,3696.833351,3940.077891
3818,3697.817486,3941.093754
3819,3698.801623,3942.109614
3820,3699.785763,3943.125473
3821,3700.769904,3944.141329
3822,3701.754048,3945.157184
3823,3702.738193,3946.173036
3824,3703.722341,3947.188886
3825,3704.706491,3948.204734
3826,3705.690643,3949.22058
3827,3706.674797,3950.236424
3828,3707.658953,3951.252266
3829,3708.643111,3952.268106
3830,3709.627271,3953.283944
3831,3710.611433,3954.29978
3832,3711.595597,3955.315613
3833,3712.579764,3956.331445
3834,3713.563932,3957.347275
3835,3714.548103,3958.363102
3836,3715.532275,3959.378928
3837,3716.51645,3960.394751
3838,3717.500626,3961.410572
3839,3718.484805,3962.426391
3840,3719.468986,3963.442209
3841,3720.453169,3964.458024
3842,3721.437354,3965.473837
3843,3722.421541,3966.489648
3844,3723.40573,3967.505457
3845,3724.389921,3968.521264
3846,3725.374114,3969.537068
3847,3726.358309,3970.552871
3848,3727.342506,3971.568672
3849,3728.326705,3972.584471
3850,3729.310907,3973.600267
3851,3730.29511,3974.616062
3852,3731.279316,3975.631854
3853,3732.263523,3976.647645
3854,3733.247733,3977.663433
3855,3734.231944,3978.67922
3856,3735.216158,3979.695004
3857,3736.200374,3980.710786
3858,3737.184591,3981.726566
3859,3738.168811,3982.742345
3860,3739.153033,3983.758121
3861,3740.137257,3984.773895
3862,3741.121483,3985.789667
3863,3742.105711,3986.805437
3864,3743.089941,3987.821205
3865,3744.074173,3988.836971
3866,3745.058407,3989.852735
3867,3746.042643,3990.868497
3868,3747.026881,3991.884256
3869,3748.011121,3992.900014
3870,3748.995363,3993.91577
3871,3749.979608,3994.931524
3872,3750.963854,3995.947275
3873,3751.948102,3996.963025
3874,3752.932353,3997.978773
3875,3753.916605,3998.994518
3876,3754.90086,4000.010262
3877,3755.885116,4001.026003
3878,3756.869374,4002.041743
3879,3757.853635,4003.05748
3880,3758.837898,4004.073216
3881,3759.822162,4005.088949
3882,3760.806429,4006.104681
3883,3761.790697,4007.12041
3884,3762.774968,4008.136137
3885,3763.759241,4009.151863
3886,3764.743515,4010.167586
3887,3765.727792,4011.183307
3888,3766.712071,4012.199026
3889,3767.696352,4013.214744
3890,3768.680634,4014.230459
3891,3769.664919,4015.246172
3892,3770.649206,4016.261883
3893,3771.633495,4017.277592
3894,3772.617786,4018.293299
3895,3773.602079,4019.309005
3896,3774.586374,4020.324708
3897,3775.57067,4021.340409
3898,3776.554969,4022.356108
3899,3777.53927,4023.371805
3900,3778.523573,4024.3875
3901,3779.507878,4025.403193
3902,3780.492185,4026.418884
3903,3781.476494,4027.434573
3904,3782.460805,4028.45026
3905,3783.445118,4029.465945
3906,3784.429433,4030.481628
3907,3785.41375,4031.497309
3908,3786.398069,4032.512988
3909,3787.38239,4033.528665
3910,3788.366713,4034.54434
3911,3789.351038,4035.560013
3912,3790.335366,4036.575684
3913,3791.319695,4037.591353
3914,3792.304026,4038.60702
3915,3793.288359,4039.622685
3916,3794.272694,4040.638348
3917,3795.257031,4041.654008
3918,3796.24137,4042.669667
3919,3797.225711,4043.685324
3920,3798.210054,4044.700979
3921,3799.194399,4045.716632
3922,3800.178746,4046.732283
3923,3801.163095,4047.747932
3924,3802.147446,4048.763579
3925,3803.131799,4049.779224
3926,3804.116154,4050.794867
3927,3805.100511,4051.810508
3928,3806.08487,4052.826147
3929,3807.069231,4053.841784
3930,3808.053594,4054.857419
3931,3809.037959,4055.873052
3932,3810.022326,4056.888683
3933,3811.006695,4057.904312
3934,3811.991066,4058.919939
3935,3812.975439,4059.935565
3936,3813.959814,4060.951188
3937,3814.944191,4061.966809
3938,3815.92857,4062.982428
3939,3816.912951,4063.998045
3940,3817.897334,4065.01366
3941,3818.881718,4066.029273
3942,3819.866105,4067.044885
3943,3820.850494,4068.060494
3944,3821.834885,4069.076101
3945,3822.819278,4070.091706
3946,3823.803672,4071.10731
3947,3824.788069,4072.122911
3948,3825.772468,4073.13851
3949,3826.756868,4074.154108
3950,3827.741271,4075.169703
3951,3828.725676,4076.185297
3952,3829.710082,4077.200888
3953,3830.694491,4078.216478
3954,3831.678901,4079.232065
3955,3832.663314,4080.247651
3956,3833.647728,4081.263234
3957,3834.632145,4082.278816
3958,3835.616563,4083.294395
3959,3836.600984,4084.309973
3960,3837.585406,4085.325549
3961,3838.56983,4086.341123
3962,3839.554256,4087.356694
3963,3840.538685,4088.372264
3964,3841.523115,4089.387832
3965,3842.507547,4090.403398
3966,3843.491981,4091.418962
3967,3844.476417,4092.434524
3968,3845.460855,4093.450084
3969,3846.445295,4094.465642
3970,3847.429737,4095.481198
3971,3848.414181,4096.496752
3972,3849.398627,4097.512304
3973,3850.383075,4098.527854
3974,3851.367525,4099.543402
3975,3852.351977,4100.558949
3976,3853.33643,4101.574493
3977,3854.320886,4102.590035
3978,3855.305344,4103.605576
3979,3856.289803,4104.621114
3980,3857.274265,4105.636651
3981,3858.258728,4106.652185
3982,3859.243194,4107.667718
3983,3860.227661,4108.683249
3984,3861.212131,4109.698777
3985,3862.196602,4110.714304
3986,3863.181075,4111.729829
3987,3864.16555,4112.745352
3988,3865.150027,4113.760873
3989,3866.134507,4114.776392
3990,3867.118988,4115.791909
3991,3868.103471,4116.807424
3992,3869.087955,4117.822937
3993,3870.072442,4118.838448
3994,3871.056931,4119.853958
3995,3872.041422,4120.869465
3996,3873.025915,4121.88497
3997,3874.010409,4122.900474
3998,3874.994906,4123.915975
3999,3875.979404,4124.931475
4000,3876.963905,4125.946972
4001,3877.948407,4126.962468
4002,3878.932911,4127.977962
4003,3879.917418,4128.993454
4004,3880.901926,4130.008944
4005,3881.886436,4131.024431
4006,3882.870948,4132.039918
4007,3883.855462,4133.055402
4008,3884.839978,4134.070884
4009,3885.824496,4135.086364
4010,3886.809016,4136.101842
4011,3887.793537,4137.117319
4012,3888.778061,4138.132793
4013,3889.762587,4139.148266
4014,3890.747114,4140.163736
4015,3891.731644,4141.179205
4016,3892.716175,4142.194672
4017,3893.700708,4143.210136
4018,3894.685243,4144.225599
4019,3895.66978,4145.24106
4020,3896.65432,4146.256519
4021,3897.638861,4147.271976
4022,3898.623403,4148.287432
4023,3899.607948,4149.302885
4024,3900.592495,4150.318336
4025,3901.577044,4151.333786
4026,3902.561594,4152.349233
4027,3903.546147,4153.364679
4028,3904.530701,4154.380122
4029,3905.515258,4155.395564
4030,3906.499816,4156.411004
4031,3907.484376,4157.426442
4032,3908.468938,4158.441878
4033,3909.453502,4159.457312
4034,3910.438068,4160.472744
4035,3911.422636,4161.488174
4036,3912.407205,4162.503603
4037,3913.391777,4163.519029
4038,3914.376351,4164.534454
4039,3915.360926,4165.549876
4040,3916.345504,4166.565297
4041,3917.330083,4167.580716
4042,3918.314664,4168.596133
4043,3919.299247,4169.611548
4044,3920.283832,4170.626961
4045,3921.268419,4171.642372
4046,3922.253008,4172.657782
4047,3923.237599,4173.673189
4048,3924.222191,4174.688594
4049,3925.206786,4175.703998
4050,3926.191382,4176.7194
4051,3927.175981,4177.734799
4052,3928.160581,4178.750197
4053,3929.145183,4179.765593
4054,3930.129787,4180.780987
4055,3931.114393,4181.79638
4056,3932.099001,4182.81177
4057,3933.08361,4183.827158
4058,3934.068222,4184.842545
4059,3935.052836,4185.857929
4060,3936.037451,4186.873312
4061,3937.022068,4187.888693
4062,3938.006688,4188.904072
4063,3938.991309,4189.919449
4064,3939.975932,4190.934824
4065,3940.960557,4191.950197
4066,3941.945183,4192.965568
4067,3942.929812,4193.980938
4068,3943.914443,4194.996305
4069,3944.899075,4196.011671
4070,3945.883709,4197.027035
4071,3946.868346,4198.042397
4072,3947.852984,4199.057757
4073,3948.837624,4200.073115
4074,3949.822266,4201.088471
4075,3950.806909,4202.103826
4076,3951.791555,4203.119178
4077,3952.776202,4204.134529
4078,3953.760852,4205.149877
4079,3954.745503,4206.165224
4080,3955.730156,4207.180569
4081,3956.714811,4208.195912
4082,3957.699468,4209.211253
4083,3958.684127,4210.226593
4084,3959.668788,4211.24193
4085,3960.65345,4212.257266
4086,3961.638115,4213.272599
4087,3962.622781,4214.287931
4088,3963.607449,4215.303261
4089,3964.59212,4216.318589
4090,3965.576791,4217.333915
4091,3966.561465,4218.34924
4092,3967.546141,4219.364562
4093,3968.530819,4220.379883
4094,3969.515498,4221.395201
4095,3970.500179,4222.410518
4096,3971.484863,4223.425833
4097,3972.469548,4224.441146
4098,3973.454234,4225.456457
4099,3974.438923,4226.471767
4100,3975.423614,4227.487074
4101,3976.408306,4228.50238
4102,3977.393001,4229.517684
4103,3978.377697,4230.532986
4104,3979.362395,4231.548286
4105,3980.347095,4232.563584
4106,3981.331797,4233.57888
4107,3982.316501,4234.594174
4108,3983.301206,4235.609467
4109,3984.285914,4236.624758
4110,3985.270623,4237.640047
4111,3986.255334,4238.655334
4112,3987.240047,4239.670619
4113,3988.224762,4240.685902
4114,3989.209479,4241.701183
4115,3990.194198,4242.716463
4116,3991.178918,4243.731741
4117,3992.16364,4244.747017
4118,3993.148364,4245.762291
4119,3994.13309,4246.777563
4120,3995.117818,4247.792833
4121,3996.102548,4248.808101
4122,3997.08728,4249.823368
4123,3998.072013,4250.838633
4124,3999.056748,4251.853896
4125,4000.041485,4252.869157
4126,4001.026224,4253.884416
4127,4002.010965,4254.899673
4128,4002.995708,4255.914929
4129,4003.980453,4256.930182
4130,4004.965199,4257.945434
4131,4005.949947,4258.960684
4132,4006.934697,4259.975932
4133,4007.919449,4260.991178
4134,4008.904203,4262.006423
4135,4009.888958,4263.021665
4136,4010.873716,4264.036906
4137,4011.858475,4265.052145
4138,4012.843236,4266.067382
4139,4013.827999,4267.082617
4140,4014.812764,4268.097851
4141,4015.797531,4269.113082
4142,4016.782299,4270.128312
4143,4017.76707,4271.14354
4144,4018.751842,4272.158766
4145,4019.736616,4273.17399
4146,4020.721392,4274.189212
4147,4021.706169,4275.204433
4148,4022.690949,4276.219651
4149,4023.67573,4277.234868
4150,4024.660513,4278.250083
4151,4025.645298,4279.265296
4152,4026.630085,4280.280508
4153,4027.614874,4281.295717
4154,4028.599664,4282.310925
4155,4029.584457,4283.326131
4156,4030.569251,4284.341335
4157,4031.554047,4285.356537
4158,4032.538845,4286.371737
4159,4033.523644,4287.386936
4160,4034.508446,4288.402132
4161,4035.493249,4289.417327
4162,4036.478054,4290.43252
4163,4037.462861,4291.447712
4164,4038.44767,4292.462901
4165,4039.432481,4293.478089
4166,4040.417293,4294.493274
4167,4041.402107,4295.508458
4168,4042.386923,4296.52364
4169,4043.371741,4297.538821
4170,4044.356561,4298.553999
4171,4045.341383,4299.569176
4172,4046.326206,4300.584351
4173,4047.311031,4301.599524
4174,4048.295858,4302.614695
4175,4049.280687,4303.629864
4176,4050.265518,4304.645032
4177,4051.25035,4305.660197
4178,4052.235184,4306.675361
4179,4053.22002,4307.690524
4180,4054.204858,4308.705684
4181,4055.189698,4309.720842
4182,4056.174539,4310.735999
4183,4057.159383,4311.751154
4184,4058.144228,4312.766307
4185,4059.129075,4313.781458
4186,4060.113924,4314.796608
4187,4061.098774,4315.811755
4188,4062.083627,4316.826901
4189,4063.068481,4317.842045
4190,4064.053337,4318.857187
4191,4065.038195,4319.872328
4192,4066.023054,4320.887466
4193,4067.007916,4321.902603
4194,4067.992779,4322.917738
4195,4068.977644,4323.932871
4196,4069.962511,4324.948003
4197,4070.947379,4325.963132
4198,4071.93225,4326.97826
4199,4072.917122,4327.993386
4200,4073.901996,4329.00851
4201,4074.886872,4330.023632
4202,4075.87175,4331.038753
4203,4076.856629,4332.053872
4204,4077.84151,4333.068989
4205,4078.826393,4334.084104
4206,4079.811278,4335.099217
4207,4080.796165,4336.114329
4208,4081.781053,4337.129439
4209,4082.765943,4338.144547
4210,4083.750835,4339.159653
4211,4084.735729,4340.174757
4212,4085.720625,4341.18986
4213,4086.705522,4342.204961
4214,4087.690421,4343.22006
4215,4088.675322,4344.235157
4216,4089.660225,4345.250252
4217,4090.64513,4346.265346
4218,4091.630036,4347.280438
4219,4092.614944,4348.295528
4220,4093.599854,4349.310616
4221,4094.584766,4350.325703
4222,4095.569679,4351.340787
4223,4096.554595,4352.35587
4224,4097.539512,4353.370952
4225,4098.524431,4354.386031
4226,4099.509351,4355.401108
4227,4100.494274,4356.416184
4228,4101.479198,4357.431258
4229,4102.464124,4358.446331
4230,4103.449052,4359.461401
4231,4104.433981,4360.47647
4232,4105.418913,4361.491537
4233,4106.403846,4362.506602
4234,4107.388781,4363.521665
4235,4108.373717,4364.536727
4236,4109.358656,4365.551786
4237,4110.343596,4366.566844
4238,4111.328538,4367.5819
4239,4112.313482,4368.596955
4240,4113.298428,4369.612008
4241,4114.283375,4370.627058
4242,4115.268324,4371.642108
4243,4116.253275,4372.657155
4244,4117.238228,4373.672201
4245,4118.223182,4374.687244
4246,4119.208138,4375.702286
4247,4120.193096,4376.717327
4248,4121.178056,4377.732365
4249,4122.163018,4378.747402
4250,4123.147981,4379.762437
4251,4124.132946,4380.77747
4252,4125.117913,4381.792501
4253,4126.102881,4382.807531
4254,4127.087852,4383.822559
4255,4128.072824,4384.837585
4256,4129.057798,4385.852609
4257,4130.042773,4386.867632
4258,4131.027751,4387.882653
4259,4132.01273,4388.897672
4260,4132.997711,4389.912689
4261,4133.982694,4390.927705
4262,4134.967678,4391.942718
4263,4135.952664,4392.95773
4264,4136.937652,4393.972741
4265,4137.922642,4394.987749
4266,4138.907634,4396.002756
4267,4139.892627,4397.017761
4268,4140.877622,4398.032764
4269,4141.862619,4399.047765
4270,4142.847617,4400.062765
4271,4143.832618,4401.077763
4272,4144.81762,4402.092759
4273,4145.802624,4403.107754
4274,4146.787629,4404.122746
4275,4147.772637,4405.137737
4276,4148.757646,4406.152726
4277,4149.742656,4407.167714
4278,4150.727669,4408.1827
4279,4151.712683,4409.197683
4280,4152.697699,4410.212666
4281,4153.682717,4411.227646
4282,4154.667737,4412.242625
4283,4155.652758,4413.257602
4284,4156.637781,4414.272577
4285,4157.622806,4415.28755
4286,4158.607833,4416.302522
4287,4159.592861,4417.317492
4288,4160.577891,4418.33246
4289,4161.562923,4419.347426
4290,4162.547957,4420.362391
4291,4163.532992,4421.377354
4292,4164.518029,4422.392315
4293,4165.503068,4423.407275
4294,4166.488108,4424.422232
4295,4167.473151,4425.437188
4296,4168.458195,4426.452143
4297,4169.44324,4427.467095
4298,4170.428288,4428.482046
4299,4171.413337,4429.496995
4300,4172.398388,4430.511942
4301,4173.383441,4431.526888
4302,4174.368495,4432.541832
4303,4175.353552,4433.556774
4304,4176.338609,4434.571714
4305,4177.323669,4435.586653
4306,4178.308731,4436.60159
4307,4179.293794,4437.616525
4308,4180.278859,4438.631458
4309,4181.263925,4439.64639
4310,4182.248994,4440.66132
4311,4183.234064,4441.676248
4312,4184.219135,4442.691174
4313,4185.204209,4443.706099
4314,4186.189284,4444.721022
4315,4187.174361,4445.735943
4316,4188.15944,4446.750863
4317,4189.14452,4447.765781
4318,4190.129603,4448.780697
4319,4191.114687,4449.795611
4320,4192.099772,4450.810524
4321,4193.08486,4451.825435
4322,4194.069949,4452.840344
4323,4195.055039,4453.855252
4324,4196.040132,4454.870157
4325,4197.025226,4455.885061
4326,4198.010322,4456.899964
4327,4198.99542,4457.914864
4328,4199.980519,4458.929763
4329,4200.96562,4459.94466
4330,4201.950723,4460.959556
4331,4202.935828,4461.974449
4332,4203.920934,4462.989341
4333,4204.906042,4464.004232
4334,4205.891152,4465.01912
4335,4206.876264,4466.034007
4336,4207.861377,4467.048892
4337,4208.846492,4468.063775
4338,4209.831608,4469.078657
4339,4210.816727,4470.093537
4340,4211.801847,4471.108415
4341,4212.786968,4472.123292
4342,4213.772092,4473.138167
4343,4214.757217,4474.15304
4344,4215.742344,4475.167911
4345,4216.727473,4476.182781
4346,4217.712603,4477.197649
4347,4218.697735,4478.212515
4348,4219.682869,4479.22738
4349,4220.668004,4480.242242
4350,4221.653141,4481.257104
4351,4222.63828,4482.271963
4352,4223.623421,4483.286821
4353,4224.608563,4484.301677
4354,4225.593707,4485.316531
4355,4226.578853,4486.331384
4356,4227.564,4487.346235
4357,4228.549149,4488.361084
4358,4229.5343,4489.375931
4359,4230.519453,4490.390777
4360,4231.504607,4491.405621
4361,4232.489763,4492.420464
4362,4233.47492,4493.435304
4363,4234.46008,4494.450143
4364,4235.445241,4495.464981
4365,4236.430403,4496.479816
4366,4237.415568,4497.49465
4367,4238.400734,4498.509482
4368,4239.385902,4499.524313
4369,4240.371071,4500.539141
4370,4241.356242,4501.553969
4371,4242.341415,4502.568794
4372,4243.32659,4503.583618
4373,4244.311766,4504.59844
4374,4245.296944,4505.61326
4375,4246.282124,4506.628079
4376,4247.267305,4507.642896
4377,4248.252488,4508.657711
4378,4249.237673,4509.672524
4379,4250.22286,4510.687336
4380,4251.208048,4511.702146
4381,4252.193238,4512.716955
4382,4253.178429,4513.731762
4383,4254.163622,4514.746567
4384,4255.148817,4515.76137
4385,4256.134014,4516.776172
4386,4257.119212,4517.790972
4387,4258.104412,4518.80577
4388,4259.089614,4519.820567
4389,4260.074817,4520.835362
4390,4261.060022,4521.850155
4391,4262.045229,4522.864947
4392,4263.030437,4523.879737
4393,4264.015648,4524.894525
4394,4265.000859,4525.909311
4395,4265.986073,4526.924096
4396,4266.971288,4527.938879
4397,4267.956505,4528.953661
4398,4268.941723,4529.968441
4399,4269.926943,4530.983219
4400,4270.912165,4531.997995
4401,4271.897389,4533.01277
4402,4272.882614,4534.027543
4403,4273.867841,4535.042315
4404,4274.85307,4536.057085
4405,4275.8383,4537.071853
4406,4276.823532,4538.086619
4407,4277.808765,4539.101384
4408,4278.794001,4540.116147
4409,4279.779238,4541.130908
4410,4280.764476,4542.145668
4411,4281.749717,4543.160426
4412,4282.734959,4544.175182
4413,4283.720202,4545.189937
4414,4284.705448,4546.20469
4415,4285.690695,4547.219441
4416,4286.675943,4548.234191
4417,4287.661194,4549.248939
4418,4288.646446,4550.263685
4419,4289.631699,4551.27843
4420,4290.616955,4552.293173
4421,4291.602212,4553.307914
4422,4292.58747,4554.322654
4423,4293.572731,4555.337392
4424,4294.557993,4556.352128
4425,4295.543256,4557.366863
4426,4296.528522,4558.381596
4427,4297.513789,4559.396327
4428,4298.499057,4560.411057
4429,4299.484328,4561.425785
4430,4300.4696,4562.440511
4431,4301.454873,4563.455236
4432,4302.440149,4564.469959
4433,4303.425426,4565.48468
4434,4304.410704,4566.4994
4435,4305.395984,4567.514118
4436,4306.381266,4568.528835
4437,4307.36655,4569.543549
4438,4308.351835,4570.558262
4439,4309.337122,4571.572974
4440,4310.322411,4572.587684
4441,4311.307701,4573.602392
4442,4312.292993,4574.617098
4443,4313.278287,4575.631803
4444,4314.263582,4576.646506
4445,4315.248879,4577.661208
4446,4316.234177,4578.675907
4447,4317.219477,4579.690606
4448,4318.204779,4580.705302
4449,4319.190083,4581.719997
4450,4320.175388,4582.73469
4451,4321.160695,4583.749382
4452,4322.146003,4584.764072
4453,4323.131313,4585.77876
4454,4324.116625,4586.793447
4455,4325.101938,4587.808132
4456,4326.087253,4588.822815
4457,4327.07257,4589.837497
4458,4328.057888,4590.852177
4459,4329.043208,4591.866855
4460,4330.02853,4592.881532
4461,4331.013853,4593.896207
4462,4331.999178,4594.91088
4463,4332.984505,4595.925552
4464,4333.969833,4596.940222
4465,4334.955163,4597.954891
4466,4335.940494,4598.969558
4467,4336.925827,4599.984223
4468,4337.911162,4600.998887
4469,4338.896498,4602.013549
4470,4339.881837,4603.028209
4471,4340.867176,4604.042868
4472,4341.852518,4605.057525
4473,4342.837861,4606.07218
4474,4343.823205,4607.086834
4475,4344.808551,4608.101486
4476,4345.793899,4609.116136
4477,4346.779249,4610.130785
4478,4347.7646,4611.145432
4479,4348.749953,4612.160078
4480,4349.735307,4613.174722
4481,4350.720663,4614.189364
4482,4351.706021,4615.204005
4483,4352.69138,4616.218644
4484,4353.676741,4617.233281
4485,4354.662104,4618.247917
4486,4355.647468,4619.262551
4487,4356.632834,4620.277184
4488,4357.618201,4621.291815
4489,4358.60357,4622.306444
4490,4359.588941,4623.321072
4491,4360.574314,4624.335698
4492,4361.559688,4625.350322
4493,4362.545063,4626.364945
4494,4363.53044,4627.379566
4495,4364.515819,4628.394185
4496,4365.5012,4629.408803
4497,4366.486582,4630.42342
4498,4367.471966,4631.438034
4499,4368.457351,4632.452647
4500,4369.442738,4633.467259
4501,4370.428127,4634.481868
4502,4371.413517,4635.496476
4503,4372.398909,4636.511083
